SeqNum,PlateBoundIdentifer,PlateBoundContinuity,StartLong,StartLat,FinalLong,FinalLat,StepLength(km),AzimuthCenter,VelocityLeft,VelocityAzimuth,VelocityDivergent,VelocityRightLateral,Elevation,SeafloorAge,StepClass,StepContinuity,Orogen,geometry
4121,MO-BH,True,137.282,-2.295,136.931,-2.493,44.8,241,80.4,77,22.9,-77.1,442,220,CTF,True,False,"LINESTRING (137.282 -2.295, 136.931 -2.493)"
4122,MO-BH,True,136.931,-2.493,136.562,-2.796,53.1,231,80.4,77,36.1,-71.9,867,220,CRB,False,False,"LINESTRING (136.931 -2.493, 136.562 -2.796)"
4123,MO-BH,True,136.562,-2.796,136.167,-3.1,55.4,232,80.4,77,33.8,-73.0,714,220,CRB,True,False,"LINESTRING (136.562 -2.796, 136.167 -3.1)"
4124,MO-BH,True,136.167,-3.1,135.771,-3.403,55.4,232,80.4,77,33.7,-73.0,896,220,CRB,True,False,"LINESTRING (136.167 -3.1, 135.771 -3.403)"
4125,MO-BH,True,135.771,-3.403,135.262,-3.849,75.1,229,80.4,77,38.4,-70.7,928,230,CRB,True,False,"LINESTRING (135.771 -3.403, 135.262 -3.849)"
4126,MO-BH,True,135.262,-3.849,134.966,-4.298,59.8,213,80.4,77,55.9,-57.9,662,260,CRB,True,False,"LINESTRING (135.262 -3.849, 134.966 -4.298)"
4172,MS/SU,False,125.969,0.19,125.616,-0.128,52.8,228,13.9,281,-11.1,8.3,-2351,260,SUB,False,False,"LINESTRING (125.969 0.19, 125.616 -0.128)"
4173,MS/SU,True,125.616,-0.128,125.263,-0.446,52.8,228,16.5,288,-14.3,8.3,-2379,260,SUB,True,False,"LINESTRING (125.616 -0.128, 125.263 -0.446)"
4174,MS-SU,False,125.263,-0.446,124.857,-0.269,49.2,293,17.9,295,-0.4,17.9,-2857,260,OTF,False,False,"LINESTRING (125.263 -0.446, 124.857 -0.269)"
4175,MS-SU,True,124.857,-0.269,124.416,0.013,58.2,303,18.0,305,-0.8,17.9,-3990,260,OTF,True,False,"LINESTRING (124.857 -0.269, 124.416 0.013)"
4176,MS-SU,True,124.416,0.013,124.01,0.437,65.2,316,18.0,317,-0.1,18.0,-2536,260,CTF,False,False,"LINESTRING (124.416 0.013, 124.01 0.437)"
4177,MS-SU,True,124.01,0.437,123.746,0.843,53.8,327,18.1,328,-0.3,18.1,527,260,CTF,True,False,"LINESTRING (124.01 0.437, 123.746 0.843)"
4178,MS-SU,True,123.746,0.843,123.535,1.354,61.5,338,18.1,339,-0.3,18.1,-1185,260,CTF,True,False,"LINESTRING (123.746 0.843, 123.535 1.354)"
4179,MS-SU,True,123.535,1.354,123.448,1.812,51.9,349,18.2,349,0.0,18.2,-3980,260,OTF,False,False,"LINESTRING (123.535 1.354, 123.448 1.812)"
4180,MS-SU,True,123.448,1.812,123.43,2.006,21.6,355,18.2,356,-0.4,18.2,-5342,260,OTF,True,False,"LINESTRING (123.448 1.812, 123.43 2.006)"
4381,ON-PS,True,122.14,23.949,122.501,23.643,50.1,133,134.7,135,-5.1,134.7,-3042,40,OTF,True,False,"LINESTRING (122.14 23.949, 122.501 23.643)"
4382,ON-PS,True,122.501,23.643,123.01,23.469,55.4,110,134.0,134,-53.3,123.0,-3165,260,OCB,False,False,"LINESTRING (122.501 23.643, 123.01 23.469)"
4383,ON-PS,True,123.01,23.469,123.518,23.454,51.8,92,132.4,133,-87.2,99.6,-3615,260,OCB,True,False,"LINESTRING (123.01 23.469, 123.518 23.454)"
4384,ON-PS,True,123.518,23.454,124.026,23.438,51.9,92,130.4,132,-84.1,99.6,-3436,260,OCB,True,False,"LINESTRING (123.518 23.454, 124.026 23.438)"
4385,ON-PS,True,124.026,23.438,124.534,23.42,51.9,92,128.4,131,-81.0,99.6,-3680,260,OCB,True,False,"LINESTRING (124.026 23.438, 124.534 23.42)"
4386,ON-PS,True,124.534,23.42,125.042,23.401,51.9,92,126.5,130,-77.9,99.6,-4832,260,OCB,True,False,"LINESTRING (124.534 23.42, 125.042 23.401)"
4387,ON-PS,True,125.042,23.401,125.55,23.38,51.9,93,124.6,130,-74.9,99.6,-6147,260,OCB,True,False,"LINESTRING (125.042 23.401, 125.55 23.38)"
4388,ON/PS,False,125.55,23.38,125.954,23.498,43.2,72,122.6,129,-102.1,67.8,-5931,126,SUB,False,False,"LINESTRING (125.55 23.38, 125.954 23.498)"
4389,ON/PS,True,125.954,23.498,126.426,23.761,56.3,59,119.9,128,-112.4,41.7,-6422,50,SUB,True,False,"LINESTRING (125.954 23.498, 126.426 23.761)"
4390,ON/PS,True,126.426,23.761,126.901,24.101,61.4,52,116.5,128,-113.2,27.9,-6352,112,SUB,True,False,"LINESTRING (126.426 23.761, 126.901 24.101)"
4391,ON/PS,True,126.901,24.101,127.398,24.503,67.3,48,112.8,128,-110.8,20.7,-6866,158,SUB,True,False,"LINESTRING (126.901 24.101, 127.398 24.503)"
4392,ON/PS,True,127.398,24.503,127.907,24.969,73.0,45,108.6,128,-107.7,13.3,-6445,190,SUB,True,False,"LINESTRING (127.398 24.503, 127.907 24.969)"
4393,ON/PS,True,127.907,24.969,128.462,25.458,77.9,46,104.0,128,-103.0,14.8,-6176,260,SUB,True,False,"LINESTRING (127.907 24.969, 128.462 25.458)"
4395,YA-ON,True,122.024,24.853,122.554,25.065,58.4,66,53.1,332,53.0,-3.5,-1140,260,CRB,True,False,"LINESTRING (122.024 24.853, 122.554 25.065)"
4396,YA-ON,True,122.554,25.065,123.182,24.86,67.3,110,50.9,331,33.8,-38.1,-1675,260,CRB,True,False,"LINESTRING (122.554 25.065, 123.182 24.86)"
4397,YA-ON,True,123.182,24.86,123.721,24.899,54.5,85,49.0,330,44.2,-21.1,-1972,260,CRB,True,False,"LINESTRING (123.182 24.86, 123.721 24.899)"
4398,YA-ON,True,123.721,24.899,123.755,25.017,13.6,15,47.8,330,33.7,33.8,-2034,260,CRB,True,False,"LINESTRING (123.721 24.899, 123.755 25.017)"
4399,YA-ON,True,123.755,25.017,124.148,25.07,40.0,81,46.8,330,43.5,-17.4,-1998,260,CRB,True,False,"LINESTRING (123.755 25.017, 124.148 25.07)"
4400,YA-ON,True,124.148,25.07,124.705,25.12,56.4,84,45.0,329,40.6,-19.4,-2117,260,OSR,False,False,"LINESTRING (124.148 25.07, 124.705 25.12)"
4401,YA-ON,True,124.705,25.12,124.697,25.475,39.5,359,43.5,329,21.5,37.8,-2083,260,CRB,False,False,"LINESTRING (124.705 25.12, 124.697 25.475)"
4402,YA-ON,True,124.697,25.475,125.159,25.569,47.5,77,42.2,330,40.2,-12.6,-1940,260,CRB,True,False,"LINESTRING (124.697 25.475, 125.159 25.569)"
4403,YA-ON,True,125.159,25.569,125.736,25.644,58.4,82,40.1,329,37.0,-15.5,-2008,260,CRB,True,False,"LINESTRING (125.159 25.569, 125.736 25.644)"
4404,YA-ON,True,125.736,25.644,125.663,25.927,32.3,347,38.8,329,11.7,37.0,-1994,260,CTF,False,False,"LINESTRING (125.736 25.644, 125.663 25.927)"
4405,YA-ON,True,125.663,25.927,126.065,26.123,45.7,61,37.6,330,37.6,-0.7,-2041,260,CRB,False,False,"LINESTRING (125.663 25.927, 126.065 26.123)"
4406,YA-ON,True,126.065,26.123,126.383,26.37,41.9,49,35.8,331,35.1,7.3,-1656,260,CRB,True,False,"LINESTRING (126.065 26.123, 126.383 26.37)"
4407,YA-ON,True,126.383,26.37,126.477,26.54,21.1,26,34.6,332,28.2,20.0,-1499,260,CRB,True,False,"LINESTRING (126.383 26.37, 126.477 26.54)"
4408,YA-ON,True,126.477,26.54,126.82,26.811,45.4,49,33.3,333,32.3,8.0,-1476,260,CRB,True,False,"LINESTRING (126.477 26.54, 126.82 26.811)"
4409,YA-ON,True,126.82,26.811,126.745,27.006,22.9,341,32.3,334,4.1,32.1,-1391,260,CTF,False,False,"LINESTRING (126.82 26.811, 126.745 27.006)"
4410,YA-ON,True,126.745,27.006,126.885,27.149,21.1,41,31.9,335,29.1,13.0,-1508,260,CRB,False,False,"LINESTRING (126.745 27.006, 126.885 27.149)"
4411,YA-ON,True,126.885,27.149,127.417,27.486,64.5,55,30.1,336,29.5,6.0,-1231,260,CRB,True,False,"LINESTRING (126.885 27.149, 127.417 27.486)"
4412,YA-ON,True,127.417,27.486,127.347,27.662,20.8,341,28.8,337,1.5,28.7,-1413,260,CTF,False,False,"LINESTRING (127.417 27.486, 127.347 27.662)"
4413,YA-ON,True,127.347,27.662,127.599,27.79,28.6,60,28.2,339,27.9,4.1,-1171,260,CRB,False,False,"LINESTRING (127.347 27.662, 127.599 27.79)"
4414,YA-ON,True,127.599,27.79,128.049,28.053,53.0,56,26.5,339,25.8,5.9,-990,260,CRB,True,False,"LINESTRING (127.599 27.79, 128.049 28.053)"
4415,YA-ON,True,128.049,28.053,128.557,28.401,63.1,52,24.2,341,22.8,7.9,-965,260,CRB,True,False,"LINESTRING (128.049 28.053, 128.557 28.401)"
4416,YA-ON,True,128.557,28.401,128.321,28.708,41.2,326,23.2,344,-7.3,22.0,-938,260,CTF,False,False,"LINESTRING (128.557 28.401, 128.321 28.708)"
4417,YA-ON,True,128.321,28.708,128.687,29.032,50.7,45,22.6,348,18.9,12.3,-959,260,CRB,False,False,"LINESTRING (128.321 28.708, 128.687 29.032)"
4418,YA-ON,True,128.687,29.032,129.055,29.355,50.7,45,20.8,351,16.7,12.4,-510,260,CRB,True,False,"LINESTRING (128.687 29.032, 129.055 29.355)"
4419,YA-ON,True,129.055,29.355,128.646,29.893,71.7,327,20.7,357,-10.4,17.9,-776,260,CCB,False,False,"LINESTRING (129.055 29.355, 128.646 29.893)"
4420,YA-ON,True,128.646,29.893,128.881,30.104,32.6,44,21.0,2,14.2,15.5,-486,260,CRB,False,False,"LINESTRING (128.646 29.893, 128.881 30.104)"
4421,YA-ON,True,128.881,30.104,128.848,30.387,31.6,354,20.7,5,-3.8,20.3,-441,260,CTF,False,False,"LINESTRING (128.881 30.104, 128.848 30.387)"
4422,YA-ON,True,128.848,30.387,129.032,30.585,28.2,39,20.5,8,10.4,17.7,-445,260,CRB,False,False,"LINESTRING (128.848 30.387, 129.032 30.585)"
4423,YA-ON,True,129.032,30.585,128.819,31.024,52.9,337,20.8,12,-11.9,17.1,-493,260,CCB,False,False,"LINESTRING (129.032 30.585, 128.819 31.024)"
4424,YA-ON,True,128.819,31.024,129.059,31.264,35.1,41,21.1,16,8.7,19.3,-507,260,CRB,False,False,"LINESTRING (128.819 31.024, 129.059 31.264)"
4425,YA-ON,True,129.059,31.264,129.121,31.409,17.2,20,20.8,19,0.3,20.8,-528,260,CTF,False,False,"LINESTRING (129.059 31.264, 129.121 31.409)"
4426,YA-ON,True,129.121,31.409,129.442,31.793,52.3,36,20.6,23,4.3,20.1,-500,260,CTF,True,False,"LINESTRING (129.121 31.409, 129.442 31.793)"
4427,AM-ON,False,129.442,31.793,129.768,32.042,41.4,48,17.4,21,8.0,15.5,-341,260,CRB,False,False,"LINESTRING (129.442 31.793, 129.768 32.042)"
4428,AM-ON,True,129.768,32.042,130.185,32.019,39.4,94,16.2,25,15.1,5.9,-54,260,CRB,True,False,"LINESTRING (129.768 32.042, 130.185 32.019)"
4429,AM-ON,True,130.185,32.019,130.835,31.982,61.4,94,14.0,29,12.7,5.9,295,260,CRB,True,False,"LINESTRING (130.185 32.019, 130.835 31.982)"
4430,AM-ON,True,130.835,31.982,131.284,31.877,44.0,105,11.8,33,11.2,3.5,220,260,CRB,True,False,"LINESTRING (130.835 31.982, 131.284 31.877)"
4431,AM-ON,True,131.284,31.877,131.717,31.761,42.9,108,9.9,36,9.4,3.2,-42,260,CRB,True,False,"LINESTRING (131.284 31.877, 131.717 31.761)"
4432,AM-ON,True,131.717,31.761,132.03,31.484,42.7,136,8.0,38,7.9,-1.1,-849,260,CRB,True,False,"LINESTRING (131.717 31.761, 132.03 31.484)"
4433,AM-ON,True,132.03,31.484,132.269,31.257,34.0,138,6.3,35,6.1,-1.4,-1798,260,CRB,True,False,"LINESTRING (132.03 31.484, 132.269 31.257)"
4434,AM-ON,True,132.269,31.257,132.581,30.991,42.0,135,4.5,31,4.4,-1.1,-3011,260,OSR,False,False,"LINESTRING (132.269 31.257, 132.581 30.991)"
4435,AM-ON,True,132.581,30.991,132.824,30.754,35.0,139,2.9,22,2.6,-1.3,-4572,24,OSR,True,False,"LINESTRING (132.581 30.991, 132.824 30.754)"
4436,EU-AM,False,123.364,31.471,124.072,32.173,102.7,41,8.4,289,7.8,-3.1,-22,260,CRB,False,True,"LINESTRING (123.364 31.471, 124.072 32.173)"
4437,EU-AM,True,124.072,32.173,124.791,32.87,102.8,41,8.5,290,7.9,-3.1,-43,260,CRB,True,True,"LINESTRING (124.072 32.173, 124.791 32.87)"
4438,EU-AM,True,124.791,32.87,125.521,33.563,102.7,41,8.6,290,8.0,-3.1,-93,260,CRB,True,True,"LINESTRING (124.791 32.87, 125.521 33.563)"
4439,EU-AM,True,125.521,33.563,126.263,34.252,102.7,42,8.7,291,8.1,-3.1,-84,260,CRB,True,True,"LINESTRING (125.521 33.563, 126.263 34.252)"
4440,AM-YA,False,123.364,31.471,123.867,31.326,50.4,109,3.8,281,-0.5,-3.8,-38,260,CTF,False,False,"LINESTRING (123.364 31.471, 123.867 31.326)"
4441,AM-YA,True,123.867,31.326,124.487,31.25,59.5,98,3.8,278,0.0,-3.8,-37,260,CTF,True,False,"LINESTRING (123.867 31.326, 124.487 31.25)"
4442,AM-YA,True,124.487,31.25,125.03,31.196,52.0,97,3.8,275,-0.1,-3.8,-43,260,CTF,True,False,"LINESTRING (124.487 31.25, 125.03 31.196)"
4443,AM-YA,True,125.03,31.196,125.729,31.202,66.5,89,3.8,272,0.2,-3.8,-58,260,CTF,True,False,"LINESTRING (125.03 31.196, 125.729 31.202)"
4444,AM-YA,True,125.729,31.202,126.404,31.227,64.3,87,3.8,269,0.1,-3.8,-76,260,CTF,True,False,"LINESTRING (125.729 31.202, 126.404 31.227)"
4445,AM-YA,True,126.404,31.227,127.054,31.273,62.0,85,3.8,265,0.0,-3.8,-90,260,CTF,True,False,"LINESTRING (126.404 31.227, 127.054 31.273)"
4446,AM-YA,True,127.054,31.273,127.655,31.362,57.9,80,3.8,262,0.1,-3.8,-123,260,CTF,True,False,"LINESTRING (127.054 31.273, 127.655 31.362)"
4447,AM-YA,True,127.655,31.362,128.258,31.471,58.5,78,3.8,259,0.1,-3.8,-99,260,CTF,True,False,"LINESTRING (127.655 31.362, 128.258 31.471)"
4448,AM-YA,True,128.258,31.471,128.812,31.601,54.5,75,3.8,256,0.1,-3.8,-497,260,CTF,True,False,"LINESTRING (128.258 31.471, 128.812 31.601)"
4449,AM-YA,True,128.812,31.601,129.442,31.793,63.3,70,3.8,253,0.2,-3.8,-546,260,CTF,True,False,"LINESTRING (128.812 31.601, 129.442 31.793)"
4450,CL-PS,False,134.521,6.99,134.269,6.61,50.6,213,0.9,295,-0.9,0.1,-5764,220,OCB,False,False,"LINESTRING (134.521 6.99, 134.269 6.61)"
4451,CL-PS,True,134.269,6.61,133.989,6.333,43.7,225,0.4,276,-0.3,0.3,-5707,36,OCB,True,False,"LINESTRING (134.269 6.61, 133.989 6.333)"
4452,CL-PS,True,133.989,6.333,133.674,6.156,40.0,241,0.4,194,0.3,0.3,-4371,92,OSR,False,False,"LINESTRING (133.989 6.333, 133.674 6.156)"
4453,CL-PS,True,133.674,6.156,133.429,5.962,34.6,232,0.8,168,0.7,0.3,-5079,181,OSR,True,False,"LINESTRING (133.674 6.156, 133.429 5.962)"
4454,CL-PS,True,133.429,5.962,133.308,5.734,28.7,208,1.1,156,0.9,0.7,-5331,155,OSR,True,False,"LINESTRING (133.429 5.962, 133.308 5.734)"
4455,CL-PS,True,133.308,5.734,133.24,5.349,43.5,190,1.4,142,1.0,0.9,-4806,58,OSR,True,False,"LINESTRING (133.308 5.734, 133.24 5.349)"
4456,CL-PS,True,133.24,5.349,133.189,5.016,37.4,189,1.8,131,1.5,1.0,-4584,39,OSR,True,False,"LINESTRING (133.24 5.349, 133.189 5.016)"
4457,CL-PS,True,133.189,5.016,133.032,4.788,30.8,214,2.2,128,2.2,0.1,-4323,39,OSR,True,False,"LINESTRING (133.189 5.016, 133.032 4.788)"
4458,CL-PS,True,133.032,4.788,132.911,4.454,39.5,200,2.6,126,2.5,0.7,-4446,117,OSR,True,False,"LINESTRING (133.032 4.788, 132.911 4.454)"
4459,CL-PS,True,132.911,4.454,132.79,4.12,39.5,200,3.1,123,3.0,0.7,-5135,129,OSR,True,False,"LINESTRING (132.911 4.454, 132.79 4.12)"
4460,CL-PS,True,132.79,4.12,132.74,3.698,47.2,187,3.6,120,3.3,1.4,-5086,220,OSR,True,False,"LINESTRING (132.79 4.12, 132.74 3.698)"
4461,CL-PS,True,132.74,3.698,132.795,3.312,43.4,172,4.0,116,3.3,2.3,-4779,220,OSR,True,False,"LINESTRING (132.74 3.698, 132.795 3.312)"
4462,CL-PS,True,132.795,3.312,132.85,2.908,45.3,172,4.5,112,3.9,2.3,-4369,179,OSR,True,False,"LINESTRING (132.795 3.312, 132.85 2.908)"
4463,CL-PS,True,132.85,2.908,132.817,2.539,41.3,185,5.0,110,4.8,1.3,-4385,159,OSR,True,False,"LINESTRING (132.85 2.908, 132.817 2.539)"
4464,CL-PS,True,132.817,2.539,132.766,2.257,31.8,190,5.4,109,5.4,0.8,-4233,220,OSR,True,False,"LINESTRING (132.817 2.539, 132.766 2.257)"
4465,CL-PS,True,132.766,2.257,132.734,1.728,58.9,183,6.0,108,5.8,1.5,-3974,220,OSR,True,False,"LINESTRING (132.766 2.257, 132.734 1.728)"
4466,CL-PS,True,132.734,1.728,132.72,1.165,62.7,181,6.7,106,6.5,1.7,-4570,171,OSR,True,False,"LINESTRING (132.734 1.728, 132.72 1.165)"
4467,CL-PS,True,132.72,1.165,132.651,0.812,40.0,191,7.3,105,7.3,0.5,-3945,220,OSR,True,False,"LINESTRING (132.72 1.165, 132.651 0.812)"
4468,CL-PS,True,132.651,0.812,132.515,0.017,89.6,190,8.1,105,8.0,0.7,-3984,220,OSR,True,False,"LINESTRING (132.651 0.812, 132.515 0.017)"
4469,PA-CL,False,138.359,9.379,139.192,9.065,97.9,111,11.7,283,-1.7,-11.5,-4698,220,OTF,False,False,"LINESTRING (138.359 9.379, 139.192 9.065)"
4470,PA-CL,True,139.192,9.065,139.886,8.866,79.4,106,11.6,285,-0.2,-11.6,-4049,220,OTF,True,False,"LINESTRING (139.192 9.065, 139.886 8.866)"
4471,PA-CL,True,139.886,8.866,140.579,8.666,79.3,106,11.6,287,0.2,-11.6,-4453,220,OTF,True,False,"LINESTRING (139.886 8.866, 140.579 8.666)"
4472,PA-CL,True,140.579,8.666,141.048,8.392,59.9,121,11.6,289,-2.3,-11.4,-3769,220,OTF,True,False,"LINESTRING (140.579 8.666, 141.048 8.392)"
4473,PA-CL,True,141.048,8.392,141.517,8.118,60.0,121,11.5,290,-2.0,-11.4,-4015,220,OTF,True,False,"LINESTRING (141.048 8.392, 141.517 8.118)"
4474,PA-CL,True,141.517,8.118,142.262,7.611,99.6,125,11.5,293,-2.4,-11.2,-4044,220,OTF,True,False,"LINESTRING (141.517 8.118, 142.262 7.611)"
4475,PA-CL,True,142.262,7.611,142.666,7.388,50.9,119,11.4,295,-0.9,-11.4,-3902,219,OTF,True,False,"LINESTRING (142.262 7.611, 142.666 7.388)"
4476,PA-CL,True,142.666,7.388,143.07,7.166,51.0,119,11.4,296,-0.6,-11.4,-3852,220,OTF,True,False,"LINESTRING (142.666 7.388, 143.07 7.166)"
4477,PA-CL,True,143.07,7.166,143.558,6.805,67.1,127,11.3,297,-1.8,-11.2,-4381,193,OTF,True,False,"LINESTRING (143.07 7.166, 143.558 6.805)"
4478,PA-CL,True,143.558,6.805,144.026,6.677,53.6,105,11.3,299,2.7,-11.0,-4002,33,OTF,True,False,"LINESTRING (143.558 6.805, 144.026 6.677)"
4479,PA-CL,True,144.026,6.677,144.664,6.611,70.8,96,11.4,301,4.8,-10.4,-3924,115,OSR,False,False,"LINESTRING (144.026 6.677, 144.664 6.611)"
4480,PA-CL,True,144.664,6.611,145.067,6.503,46.1,105,11.6,302,3.4,-11.1,-4134,140,OTF,False,False,"LINESTRING (144.664 6.611, 145.067 6.503)"
4481,PA-CL,True,145.067,6.503,145.471,6.353,47.7,110,11.6,303,2.6,-11.3,-4251,33,OTF,True,False,"LINESTRING (145.067 6.503, 145.471 6.353)"
4482,PA-CL,True,145.471,6.353,146.001,6.16,62.4,110,11.7,305,2.9,-11.3,-4159,33,OTF,True,False,"LINESTRING (145.471 6.353, 146.001 6.16)"
4483,PA-CL,True,146.001,6.16,146.382,5.883,52.2,126,11.7,306,0.0,-11.7,-4103,32,OTF,True,False,"LINESTRING (146.001 6.16, 146.382 5.883)"
4484,PA-CL,True,146.382,5.883,146.73,5.511,56.5,137,11.7,307,-2.0,-11.5,-4349,32,OTF,True,False,"LINESTRING (146.382 5.883, 146.73 5.511)"
4485,PA-CL,True,146.73,5.511,147.078,5.138,56.6,137,11.7,309,-1.7,-11.5,-4347,31,OTF,True,False,"LINESTRING (146.73 5.511, 147.078 5.138)"
4486,PA-CL,True,147.078,5.138,147.425,4.765,56.5,137,11.6,310,-1.4,-11.5,-4356,31,OTF,True,False,"LINESTRING (147.078 5.138, 147.425 4.765)"
4487,PA-CL,True,147.425,4.765,147.772,4.393,56.6,137,11.6,312,-1.1,-11.5,-4322,30,OTF,True,False,"LINESTRING (147.425 4.765, 147.772 4.393)"
4488,PA-CL,True,147.772,4.393,148.191,3.776,82.9,146,11.5,313,-2.5,-11.3,-4414,31,OTF,True,False,"LINESTRING (147.772 4.393, 148.191 3.776)"
4489,PA-CL,True,148.191,3.776,148.694,3.137,90.4,142,11.5,316,-1.2,-11.4,-4463,33,OTF,True,False,"LINESTRING (148.191 3.776, 148.694 3.137)"
4490,PA-CL,True,148.694,3.137,148.668,2.629,56.5,183,11.3,317,-8.1,-7.9,-4944,135,OCB,False,False,"LINESTRING (148.694 3.137, 148.668 2.629)"
4491,PA-CL,True,148.668,2.629,148.684,2.058,63.5,178,11.1,318,-7.1,-8.5,-5851,34,OCB,True,False,"LINESTRING (148.668 2.629, 148.684 2.058)"
4492,PA-CL,True,148.684,2.058,148.7,1.487,63.5,178,10.9,320,-6.8,-8.5,-6120,35,OCB,True,False,"LINESTRING (148.684 2.058, 148.7 1.487)"
4493,PA-CL,True,148.7,1.487,148.863,0.937,63.9,164,10.8,321,-4.1,-10.0,-6249,36,OCB,True,False,"LINESTRING (148.7 1.487, 148.863 0.937)"
4494,PA-CL,True,148.863,0.937,149.112,0.406,65.1,155,10.7,323,-2.2,-10.4,-6415,213,OTF,False,False,"LINESTRING (148.863 0.937, 149.112 0.406)"
4495,PA-CL,True,149.112,0.406,149.191,-0.143,61.7,172,10.6,325,-4.8,-9.4,-6979,220,OCB,False,False,"LINESTRING (149.112 0.406, 149.191 -0.143)"
4496,PA-CL,True,149.191,-0.143,149.251,-0.397,29.0,167,10.5,326,-3.7,-9.8,-5922,220,OCB,True,False,"LINESTRING (149.191 -0.143, 149.251 -0.397)"
4497,PA-CL,True,149.251,-0.397,149.27,-0.65,28.2,176,10.4,326,-5.1,-9.1,-5822,220,OCB,True,False,"LINESTRING (149.251 -0.397, 149.27 -0.65)"
4498,CL-NB,False,142.246,-2.693,142.394,-2.462,30.5,33,8.7,141,-8.2,-2.8,-3803,220,OCB,False,False,"LINESTRING (142.246 -2.693, 142.394 -2.462)"
4499,CL-NB,True,142.394,-2.462,142.626,-1.916,66.0,23,9.2,140,-8.2,-4.1,-3308,220,OCB,True,False,"LINESTRING (142.394 -2.462, 142.626 -1.916)"
4500,CL-NB,True,142.626,-1.916,142.922,-1.454,61.0,33,9.8,138,-9.5,-2.6,-1978,220,CCB,False,False,"LINESTRING (142.626 -1.916, 142.922 -1.454)"
4501,CL-NB,True,142.922,-1.454,143.26,-1.16,49.8,49,10.4,138,-10.4,0.2,-3143,220,OCB,False,False,"LINESTRING (142.922 -1.454, 143.26 -1.16)"
4502,CL-NB,True,143.26,-1.16,143.808,-0.951,65.2,69,11.0,138,-10.3,3.9,-3006,220,OCB,True,False,"LINESTRING (143.26 -1.16, 143.808 -0.951)"
4503,CL-NB,True,143.808,-0.951,144.357,-0.742,65.3,69,11.7,140,-11.0,3.9,-3764,220,OCB,True,False,"LINESTRING (143.808 -0.951, 144.357 -0.742)"
4504,CL-NB,True,144.357,-0.742,145.033,-0.534,78.6,73,12.4,141,-11.5,4.6,-4242,220,OCB,True,False,"LINESTRING (144.357 -0.742, 145.033 -0.534)"
4505,CL-NB,True,145.033,-0.534,145.497,-0.473,52.0,83,13.1,142,-11.3,6.6,-4430,220,OCB,True,False,"LINESTRING (145.033 -0.534, 145.497 -0.473)"
4506,CL-NB,True,145.497,-0.473,145.919,-0.349,48.9,74,13.6,143,-12.7,4.7,-4455,220,OCB,True,False,"LINESTRING (145.497 -0.473, 145.919 -0.349)"
4507,CL-NB,True,145.919,-0.349,146.595,-0.29,75.5,85,14.2,145,-12.2,7.2,-4440,220,OCB,True,False,"LINESTRING (145.919 -0.349, 146.595 -0.29)"
4508,CL-NB,True,146.595,-0.29,147.059,-0.294,51.6,90,14.8,146,-12.2,8.3,-4325,220,OCB,True,False,"LINESTRING (146.595 -0.29, 147.059 -0.294)"
4509,CL-NB,True,147.059,-0.294,147.354,-0.275,32.9,86,15.2,147,-13.2,7.4,-4669,220,OCB,True,False,"LINESTRING (147.059 -0.294, 147.354 -0.275)"
4510,CL-NB,True,147.354,-0.275,147.859,-0.426,58.6,107,15.5,148,-10.3,11.6,-4756,220,OCB,True,False,"LINESTRING (147.354 -0.275, 147.859 -0.426)"
4511,CL-NB,True,147.859,-0.426,148.344,-0.409,54.0,88,16.0,150,-14.1,7.6,-4717,220,OCB,True,False,"LINESTRING (147.859 -0.426, 148.344 -0.409)"
4512,CL-NB,True,148.344,-0.409,148.724,-0.392,42.3,87,16.4,150,-14.7,7.5,-4741,220,OCB,True,False,"LINESTRING (148.344 -0.409, 148.724 -0.392)"
4513,CL-NB,True,148.724,-0.392,148.913,-0.457,22.2,109,16.7,151,-11.2,12.4,-4905,220,OCB,True,False,"LINESTRING (148.724 -0.392, 148.913 -0.457)"
4514,CL-NB,True,148.913,-0.457,149.27,-0.65,45.1,118,16.9,152,-9.4,14.1,-5235,220,OCB,True,False,"LINESTRING (148.913 -0.457, 149.27 -0.65)"
4515,PA-NB,False,149.27,-0.65,149.481,-0.818,30.0,129,6.9,162,-3.8,5.8,-5123,220,OCB,False,False,"LINESTRING (149.27 -0.65, 149.481 -0.818)"
4516,PA-NB,True,149.481,-0.818,149.769,-1.005,38.1,123,7.0,164,-4.6,5.3,-4854,220,OCB,True,False,"LINESTRING (149.481 -0.818, 149.769 -1.005)"
4517,PA-NB,True,149.769,-1.005,150.023,-1.021,28.3,94,7.2,164,-6.8,2.4,-4897,220,OCB,True,False,"LINESTRING (149.769 -1.005, 150.023 -1.021)"
4518,PA-NB,True,150.023,-1.021,150.344,-1.123,37.4,108,7.3,165,-6.2,3.9,-4845,220,OCB,True,False,"LINESTRING (150.023 -1.021, 150.344 -1.123)"
4519,PA-NB,True,150.344,-1.123,150.717,-1.224,43.0,105,7.5,166,-6.6,3.7,-4763,220,OCB,True,False,"LINESTRING (150.344 -1.123, 150.717 -1.224)"
4520,PA-NB,True,150.717,-1.224,151.089,-1.308,42.4,103,7.8,167,-7.0,3.4,-4781,220,OCB,True,False,"LINESTRING (150.717 -1.224, 151.089 -1.308)"
